"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","16-Oct-2017","       1766.45","       1771.00","       1779.40","       1746.05","       1760.25","       1762.90","       1761.36","    2650209","          4667966875.10","     103404","    1988099","         75.02"
"HDFC","W2","16-Oct-2017","        350.00","        349.20","        354.00","        333.45","        337.50","        337.50","        341.38","      58400","            19936665.00","          7","      14600","         25.00"
"HDFC","EQ","17-Oct-2017","       1762.90","       1760.80","       1767.45","       1751.30","       1761.95","       1759.75","       1758.91","    1432658","          2519921067.85","      71959","    1057264","         73.80"
"HDFC","EQ","18-Oct-2017","       1759.75","       1759.75","       1764.20","       1749.00","       1754.90","       1751.55","       1755.94","    1747083","          3067770678.95","      70832","    1323681","         75.77"
"HDFC","EQ","19-Oct-2017","       1751.55","       1751.00","       1754.75","       1738.90","       1743.00","       1745.75","       1747.64","     119832","           209423644.45","       3912","      50221","         41.91"
"HDFC","W2","19-Oct-2017","        337.50","        330.00","        331.00","        330.00","        331.00","        330.50","        330.50","      14600","             4825300.00","          2","      14600","        100.00"
"HDFC","EQ","23-Oct-2017","       1745.75","       1751.80","       1751.80","       1713.00","       1724.00","       1722.40","       1724.18","    2813675","          4851275705.80","     166259","    2053240","         72.97"
"HDFC","W2","23-Oct-2017","        330.50","        327.50","        327.50","        302.00","        307.50","        307.50","        309.27","     248200","            76761325.00","         34","     233600","         94.12"
"HDFC","EQ","24-Oct-2017","       1722.40","       1725.00","       1732.00","       1712.00","       1723.00","       1722.30","       1722.40","    1561822","          2690083375.55","      66062","    1090623","         69.83"
"HDFC","W2","24-Oct-2017","        307.50","        311.25","        318.90","        308.10","        318.90","        318.90","        311.26","      73000","            22721980.00","          8","      43800","         60.00"
"HDFC","EQ","25-Oct-2017","       1722.30","       1736.90","       1737.90","       1649.35","       1678.00","       1677.65","       1678.24","    3823429","          6416628079.00","     135735","    2796635","         73.14"
"HDFC","W2","25-Oct-2017","        318.90","        298.00","        298.00","        287.05","        287.05","        287.05","        288.32","     299300","            86293665.00","         33","     262800","         87.80"
"HDFC","EQ","26-Oct-2017","       1677.65","       1669.50","       1707.00","       1638.00","       1697.00","       1692.35","       1660.45","    6425264","         10668835172.35","     185424","    4671273","         72.70"
"HDFC","W2","26-Oct-2017","        287.05","        260.00","        289.90","        258.35","        289.90","        284.30","        265.42","     598600","           158883040.00","         67","     489100","         81.71"
"HDFC","EQ","27-Oct-2017","       1692.35","       1704.00","       1716.00","       1681.35","       1693.00","       1699.05","       1696.53","    1217140","          2064917135.55","      79466","     703486","         57.80"
"HDFC","W2","27-Oct-2017","        284.30","        299.85","        299.90","        285.00","        287.00","        287.00","        289.35","      58400","            16898040.00","          8","      14600","         25.00"
"HDFC","EQ","30-Oct-2017","       1699.05","       1706.40","       1722.80","       1685.10","       1704.95","       1705.80","       1706.42","    2705599","          4616888513.75","     110793","    1117178","         41.29"
"HDFC","W2","30-Oct-2017","        287.00","        292.00","        300.00","        292.00","        299.00","        299.00","        295.75","      29200","             8635900.00","          4","      29200","        100.00"
"HDFC","EQ","31-Oct-2017","       1705.80","       1711.00","       1727.80","       1697.95","       1700.95","       1707.40","       1716.03","    2287919","          3926145824.60","      87264","    1329282","         58.10"
"HDFC","W2","31-Oct-2017","        299.00","        301.00","        308.00","        291.00","        293.00","        301.35","        301.91","     153300","            46282730.00","         19","      80300","         52.38"
"HDFC","EQ","01-Nov-2017","       1707.40","       1710.00","       1760.10","       1701.25","       1751.90","       1754.30","       1741.46","    3406418","          5932123692.45","     116177","    2609185","         76.60"
"HDFC","W2","01-Nov-2017","        301.35","        314.90","        331.45","        314.90","        331.45","        331.45","        323.54","     204400","            66132525.00","         28","     189800","         92.86"
"HDFC","EQ","02-Nov-2017","       1754.30","       1743.10","       1769.85","       1743.10","       1761.00","       1762.25","       1760.35","    2386293","          4200716644.10","     103806","    1942511","         81.40"
"HDFC","W2","02-Nov-2017","        331.45","        330.00","        339.00","        330.00","        335.10","        335.10","        335.46","      58400","            19591010.00","          8","      36500","         62.50"
"HDFC","EQ","03-Nov-2017","       1762.25","       1771.00","       1790.00","       1760.15","       1772.35","       1776.30","       1776.95","    1614278","          2868493750.05","      52830","    1122359","         69.53"
"HDFC","W2","03-Nov-2017","        335.10","        342.00","        354.00","        340.50","        348.00","        348.00","        349.78","     189800","            66387295.00","         26","     131400","         69.23"
"HDFC","EQ","06-Nov-2017","       1776.30","       1770.00","       1799.00","       1766.00","       1776.00","       1790.20","       1785.86","    1465290","          2616801487.15","      97457","    1076963","         73.50"
"HDFC","W2","06-Nov-2017","        348.00","        339.00","        356.00","        339.00","        350.00","        353.60","        352.69","     131400","            46343685.00","         18","     102200","         77.78"
"HDFC","EQ","07-Nov-2017","       1790.20","       1783.60","       1804.00","       1760.25","       1765.30","       1764.65","       1774.10","    2261156","          4011524765.30","      98209","    1708607","         75.56"
"HDFC","W2","07-Nov-2017","        353.60","        352.50","        358.00","        330.75","        330.75","        330.75","        349.40","     131400","            45911525.00","         17","      87600","         66.67"
"HDFC","EQ","08-Nov-2017","       1764.65","       1758.20","       1777.95","       1742.25","       1745.20","       1747.45","       1758.84","    2713933","          4773374113.30","     140275","    2105471","         77.58"
"HDFC","W2","08-Nov-2017","        330.75","        338.00","        338.00","        311.00","        311.00","        313.00","        315.92","      80300","            25368595.00","         11","      65700","         81.82"
"HDFC","EQ","09-Nov-2017","       1747.45","       1760.00","       1760.00","       1706.00","       1725.00","       1725.85","       1721.89","    3596933","          6193508661.25","     169382","    2669132","         74.21"
"HDFC","W2","09-Nov-2017","        313.00","        300.00","        301.95","        285.00","        301.95","        301.95","        292.66","     146000","            42728360.00","         20","     109500","         75.00"
"HDFC","EQ","10-Nov-2017","       1725.85","       1726.00","       1726.00","       1697.15","       1709.55","       1709.50","       1711.06","    2331920","          3990044537.65","      59762","    1652089","         70.85"
"HDFC","W2","10-Nov-2017","        301.95","        293.50","        293.50","        280.15","        285.00","        285.00","        286.22","      58400","            16715175.00","          8","      51100","         87.50"
"HDFC","EQ","13-Nov-2017","       1709.50","       1700.10","       1705.00","       1666.40","       1670.75","       1670.30","       1677.49","    3835863","          6434604259.25","      95839","    3004332","         78.32"
"HDFC","W2","13-Nov-2017","        285.00","        280.00","        280.00","        260.00","        260.50","        261.40","        265.26","     416100","           110373445.00","         50","     365000","         87.72"
"HDFC","EQ","14-Nov-2017","       1670.30","       1664.00","       1682.55","       1658.00","       1662.95","       1661.40","       1665.81","    3488363","          5810958143.85","     131817","    2412444","         69.16"
"HDFC","W2","14-Nov-2017","        261.40","        260.00","        266.00","        258.00","        261.00","        259.95","        260.46","     438000","           114079290.00","         60","     386900","         88.33"
"HDFC","EQ","15-Nov-2017","       1661.40","       1663.00","       1676.40","       1648.40","       1654.00","       1650.90","       1660.86","    2688079","          4464527766.85","      86748","    1833576","         68.21"
"HDFC","W2","15-Nov-2017","        259.95","        260.00","        260.00","        248.00","        254.00","        251.65","        254.90","     321200","            81874245.00","         39","     284700","         88.64"
"HDFC","EQ","16-Nov-2017","       1650.90","       1660.00","       1672.00","       1649.30","       1670.00","       1664.40","       1660.21","    4085012","          6781998015.10","      99751","    3234096","         79.17"
"HDFC","W2","16-Nov-2017","        251.65","        256.00","        273.00","        256.00","        267.50","        265.65","        264.05","     219000","            57825855.00","         23","     197100","         90.00"
"HDFC","EQ","17-Nov-2017","       1664.40","       1694.00","       1720.00","       1688.30","       1702.20","       1705.50","       1706.48","    4157219","          7094219039.10","     161788","    3011181","         72.43"
"HDFC","W2","17-Nov-2017","        265.65","        289.80","        292.20","        284.00","        287.50","        291.25","        290.14","     240900","            69895675.00","         32","     189800","         78.79"
"HDFC","EQ","20-Nov-2017","       1705.50","       1699.90","       1706.75","       1685.00","       1687.00","       1689.20","       1696.45","    3406045","          5778177215.45","      88825","    2937316","         86.24"
"HDFC","W2","20-Nov-2017","        291.25","        287.00","        287.00","        277.00","        277.00","        277.00","        279.94","      58400","            16348350.00","          8","      58400","        100.00"
"HDFC","EQ","21-Nov-2017","       1689.20","       1692.90","       1706.00","       1687.00","       1690.00","       1694.50","       1698.09","    3626597","          6158304043.10","     115954","    2903325","         80.06"
"HDFC","W2","21-Nov-2017","        277.00","        283.00","        294.75","        281.00","        286.00","        289.70","        287.87","     284700","            81957465.00","         36","     226300","         79.49"
"HDFC","EQ","22-Nov-2017","       1694.50","       1694.50","       1724.95","       1692.75","       1719.50","       1718.15","       1717.34","    3096864","          5318355706.35","      89144","    2338425","         75.51"
"HDFC","W2","22-Nov-2017","        289.70","        300.00","        304.50","        300.00","        300.05","        300.05","        301.64","      58400","            17615995.00","          8","      51100","         87.50"
"HDFC","EQ","23-Nov-2017","       1718.15","       1715.00","       1720.95","       1700.65","       1705.00","       1704.60","       1711.50","    1891748","          3237729118.85","      46126","    1225721","         64.79"
